,Gene,Condition,Len,Mean,Var,Std,Noise,Burst Size,Frequency,CV2,CMap
192,TNFSF4,PIC_1h,96,0.670383561,43.14375543,6.568390627,9.797958971,64.35682187,0.010416667,96.0,
193,TNFSF4,PIC_2h,84,16.84879648,4107.108979,64.08673013,3.80363845,243.76275090000001,0.069119652,14.46766546,
194,TNFSF4,PIC_4h,90,5.362490683,900.1732171,30.00288681,5.594953648,167.86476100000002,0.031945303,31.30350633,
195,TNFSF4,PIC_6h,96,1.998678489,310.1554941,17.61123204,8.811438226,155.1802832,0.012879719,77.64144361,
196,DAXX,Unstimulated,96,13.96079593,1872.5151440000002,43.27256803,3.099577434,134.12667539999998,0.10408664699999999,9.607380268,
197,DAXX,LPS_1h,96,8.266885728,571.5918988,23.90798818,2.892018708,69.14234907,0.119563275,8.363772205,
198,DAXX,LPS_2h,96,12.59957313,769.3043461,27.73633621,2.201371104,61.05796904,0.206354278,4.846034736,
199,DAXX,LPS_4h,95,81.70821871,10747.92565,103.67220290000002,1.268809974,131.5403251,0.6211647920000001,1.6098787509999999,
200,DAXX,LPS_6h,96,58.96391638,5909.558158,76.87365061,1.303740581,100.2232979,0.588325445,1.6997395030000002,
201,DAXX,PAM_1h,96,10.70065211,2143.511925,46.2980769,4.326659386,200.316009,0.053418855999999994,18.71998144,
202,DAXX,PAM_2h,96,8.508547017,816.426273,28.57317401,3.358173135,95.95366534,0.08867349699999999,11.2773268,
203,DAXX,PAM_4h,85,15.29448179,1160.778599,34.07020104,2.227613953,75.89525523,0.201520922,4.962263924,
204,DAXX,PAM_6h,64,45.83392979,7604.255837000001,87.20238435,1.902572718,165.9088774,0.276259658,3.6197829460000004,
205,DAXX,PIC_1h,96,6.638397123,1174.511563,34.27114768,5.16256365,176.9269812,0.037520547,26.65206344,
206,DAXX,PIC_2h,84,9.536723735,1443.22749,37.98983403,3.983530936,151.33367909999998,0.063017854,15.86851872,
207,DAXX,PIC_4h,90,61.4850392,11910.401590000001,109.13478629999999,1.7749811619999998,193.7121899,0.317404079,3.150558125,
208,DAXX,Unstimulated_Replicate,96,8.56185854,3050.847984,55.23448184,6.451225697999999,356.3301087,0.024027884,41.61831301,
209,DAXX,LPS_4h_Replicate,96,82.92436536,15788.11188,125.65075359999999,1.515245285,190.391712,0.435546088,2.2959682740000003,
